@ATTRIBUTE scl_mean NUMERIC
@ATTRIBUTE scl_correlation NUMERIC
@ATTRIBUTE scr_mean NUMERIC
@ATTRIBUTE scr_std NUMERIC
@ATTRIBUTE eda_slope NUMERIC
@ATTRIBUTE eda_greater_v NUMERIC
@ATTRIBUTE eda_difference NUMERIC
@ATTRIBUTE eda_mean NUMERIC
@ATTRIBUTE eda_variance NUMERIC
@ATTRIBUTE eda_skewness NUMERIC
@ATTRIBUTE eda_kurtosis NUMERIC

@ATTRIBUTE class {0,1}

@DATA
0.15056,0,0.002931,0.00045291,0.0015059,1,0.00128,0.1533,1.2909e-06,-0.12069,-0.12069,0
0.15056,0,0.0030462,0.00025236,1.3585e-17,0,0,0.15341,1.2288e-06,-0.38374,-0.38374,0
0.15056,0,0.0025936,0.0010203,-0.0030118,0,-0.00256,0.1533,1.2909e-06,-0.12069,-0.12069,0
0.15056,0,0.0022106,0.00099759,-0.002869,1,-0.00128,0.1532,1.3281e-06,0.13191,0.13191,0
0.15056,0,0.0021986,0.00098036,0.00037647,2,0,0.15341,2.1225e-06,0.50713,0.50713,0
0.15056,0,0.0026139,0.0015069,0.0052966,3,0.00384,0.15352,2.3335e-06,0.32897,0.32897,0
0.15056,0.79212,0.0033827,0.0012415,0.0033882,2,0.00256,0.15384,1.9239e-06,0.28087,0.28087,0
0.15057,0.92848,0.0034975,0.0010358,-0.0015448,1,-0.00128,0.15405,1.8246e-06,-0.030298,-0.030298,0
0.15057,0.79212,0.0031755,0.0013039,-0.0037647,0,-0.00256,0.15405,1.8246e-06,-0.030298,-0.030298,0
0.15057,0,0.0028103,0.001011,-0.0015448,1,-0.00128,0.15405,1.8246e-06,-0.030298,-0.030298,0
0.15057,0,0.0022312,0.00049832,0.00037647,1,0,0.15394,1.7377e-06,0.18352,0.18352,0
0.15057,0,0.0023002,0.00050069,-0.00066207,1,0,0.15405,1.5267e-06,0.11876,0.11876,0
0.15057,0,0.0030694,0.0013869,0.0030118,1,0.00256,0.15426,1.3281e-06,-0.13191,-0.13191,0
0.15057,0,0.0035297,0.0016233,0.0050759,1,0.00256,0.15416,1.5888e-06,-0.11049,-0.11049,0
0.15057,0,0.0041633,0.0011941,0.0026353,1,0.00256,0.15416,1.5888e-06,-0.11049,-0.11049,0
0.15057,0,0.0046158,0.00037049,-0.0015448,0,-0.00128,0.15437,1.3405e-06,-0.3849,-0.3849,0
0.15057,0,0.0042477,0.00051393,-0.0015059,0,-0.00128,0.15416,9.9297e-07,-0.6261,-0.6261,0
0.15057,0,0.0040621,0.0003585,-0.00066207,1,0,0.15405,9.3091e-07,-0.41569,-0.41569,0
0.15057,0,0.0037945,0.00041872,-0.0011294,1,-0.00128,0.15394,8.4402e-07,-0.22827,-0.22827,0
0.15057,0,0.0035764,0.00033812,-0.00066207,1,0,0.15373,8.9367e-07,0,0,0
0.15057,0,0.0036867,0.00040005,-3.6092e-16,1,0,0.15394,1.4398e-06,0.35858,0.35858,0
0.15057,0,0.0032054,0.00078157,-0.00088276,1,-0.00128,0.15394,1.4398e-06,0.35858,0.35858,0
0.15057,0,0.0029095,0.0009299,-0.0022588,1,-0.00128,0.15384,1.626e-06,0.40951,0.40951,0
0.15057,0,0.0030672,0.001073,-1.1738e-15,1,0,0.15384,1.626e-06,0.40951,0.40951,0
0.15057,0,0.0029162,0.00092946,0.0022588,1,0.00128,0.15362,1.626e-06,0.74298,0.74298,0
0.15057,0,0.0031848,0.00076866,0.00088276,1,0.00128,0.15373,1.4895e-06,0.65727,0.65727,0
0.15057,0,0.0033486,0.00049351,-0.0015059,0,-0.00128,0.15384,1.3281e-06,0.6198,0.6198,0
0.15057,0,0.0030028,0.00036709,-0.0015448,0,-0.00128,0.15373,1.1916e-06,0.91856,0.91856,0
0.15057,0,0.0034299,0.0011493,0.0026353,1,0.00256,0.15373,1.1916e-06,0.91856,0.91856,0
0.15057,0,0.003727,0.0012235,0.003531,1,0.00128,0.15373,1.1916e-06,0.91856,0.91856,0
0.15057,0,0.0036191,0.0013455,-0.00037647,1,0,0.15384,1.3281e-06,0.6198,0.6198,0
0.15057,0,0.0036268,0.0013378,-0.0044138,1,-0.00256,0.15384,1.3281e-06,0.6198,0.6198,0
0.15057,0,0.0029394,0.00097832,-0.0026353,1,-0.00256,0.15352,8.4402e-07,0.22827,0.22827,0
0.15057,0,0.0025561,0.00023957,0.00088276,2,0.00128,0.1533,6.9508e-07,0.3818,0.3818,0
0.15057,0,0.002781,0.00038278,0.00037647,1,0,0.1533,6.9508e-07,0.3818,0.3818,0
0.15057,0,0.0029147,0.00040649,0.0015448,1,0.00128,0.1532,7.3232e-07,0.63991,0.63991,0
0.15057,0,0.0030847,0.0001748,8.1168e-17,0,0,0.1532,7.3232e-07,0.63991,0.63991,0
0.15057,0,0.0032433,0.00019172,3.125e-17,0,0,0.1533,9.9297e-07,0.6261,0.6261,0
0.15057,0,0.0033987,0.0003783,0.0015059,1,0.00128,0.1533,9.9297e-07,0.6261,0.6261,0
0.15057,0,0.0031897,0.00066816,-0.00088276,1,-0.00128,0.1532,1.0302e-06,0.8596,0.8596,0
0.15057,-0.79212,0.0028576,0.0010088,-0.0022588,1,-0.00128,0.15309,1.0426e-06,1.1223,1.1223,0
0.15057,-0.92848,0.0024688,0.00098019,-0.0030897,0,-0.00256,0.15298,1.0302e-06,1.4256,1.4256,0
0.15056,-0.97014,0.0019812,0.00025671,-1.2217e-17,0,0,0.15277,6.3302e-07,2.224,2.224,0
0.15055,-0.92848,0.0018337,0.00012242,4.482e-17,0,0,0.15288,6.9508e-07,1.6799,1.6799,0
0.15055,-0.97014,0.0019866,0.00024473,6.5406e-17,0,0,0.15288,6.9508e-07,1.6799,1.6799,0
0.15054,-0.95182,0.0024996,0.0010243,0.0030897,1,0.00256,0.15288,6.9508e-07,1.6799,1.6799,0
0.15054,-0.93076,0.0028568,0.0010123,0.0022588,1,0.00128,0.15288,6.9508e-07,1.6799,1.6799,0
0.15053,-0.91915,0.002911,0.00093565,-0.00066207,1,0,0.15288,6.9508e-07,1.6799,1.6799,0
0.15052,-0.93076,0.0028211,0.0010237,-0.0033882,0,-0.00256,0.15288,6.9508e-07,1.6799,1.6799,0
0.15051,-0.99655,0.0022846,0.00072366,-0.0015448,0,-0.00128,0.15266,2.4824e-07,1.7889,1.7889,0
0.15051,-0.99705,0.0019978,0.00015784,-2.0207e-17,0,0,0.15256,1.3653e-07,3.0151,3.0151,0
0.15049,-0.99655,0.0022266,0.00045856,0.0015448,1,0.00128,0.15266,2.4824e-07,1.7889,1.7889,0
0.15048,-0.99705,0.0022957,0.00042595,0.00037647,1,0,0.15266,2.4824e-07,1.7889,1.7889,0
0.15048,-0.99655,0.0023024,0.0004166,-0.00066207,1,0,0.15277,3.3513e-07,1.1547,1.1547,0
0.15046,-0.99705,0.00226,0.000436,-0.0015059,0,-0.00128,0.15298,7.3232e-07,1.2666,1.2666,0
0.15046,-0.99655,0.0020336,0.00015708,7.1259e-18,0,0,0.15298,7.3232e-07,1.2666,1.2666,0
0.15045,-0.99705,0.001991,9.0449e-05,3.5461e-17,0,0,0.15298,7.3232e-07,1.2666,1.2666,0
0.15043,-0.99655,0.0019996,7.6179e-05,-3.001e-17,0,0,0.15298,7.3232e-07,1.2666,1.2666,0
0.15042,-0.99705,0.0020668,0.0001815,2.653e-18,0,0,0.15298,7.3232e-07,1.2666,1.2666,0
0.15041,-0.99655,0.0023036,0.00044148,0.0015448,1,0.00128,0.15298,7.3232e-07,1.2666,1.2666,0
0.15041,-0.99705,0.0023884,0.00041406,0.00037647,1,0,0.1533,1.5888e-06,1.3037,1.3037,0
0.1504,-0.99655,0.0027333,0.00045277,0.00088276,2,0.00128,0.1533,1.5888e-06,1.3037,1.3037,0
0.15039,-0.93076,0.0032669,0.0008686,0.0018824,2,0.00128,0.15341,1.5267e-06,1.148,1.148,0
0.15038,-0.91915,0.0033923,0.00083654,0.0022069,2,0.00128,0.15341,1.5267e-06,1.148,1.148,0
0.15037,-0.93076,0.0033228,0.00094922,-0.0018824,1,-0.00128,0.15341,1.5267e-06,1.148,1.148,0
0.15037,-0.99655,0.0030519,0.0011047,-0.0037517,0,-0.00256,0.15309,2.5321e-06,0.14826,0.14826,0
0.15036,-0.99705,0.0023842,0.00071273,-0.0015059,0,-0.00128,0.15298,2.2218e-06,0.20962,0.20962,0
0.15035,-0.99655,0.0022652,0.00048666,2.2522e-17,0,0,0.15277,2.4204e-06,0.45611,0.45611,0
0.15034,-0.93076,0.0029219,0.0013158,0.0045176,1,0.00384,0.15277,2.4204e-06,0.45611,0.45611,0
0.15033,-0.91915,0.0031529,0.0012257,0.0019862,1,0,0.15298,2.8176e-06,0.18888,0.18888,0
0.15032,-0.85749,0.003423,0.00089842,0.00037647,2,0.00128,0.15288,3.0782e-06,0.254,0.254,0
0.15032,-0.91915,0.0036189,0.00084191,-0.0024276,1,-0.00256,0.15288,3.0782e-06,0.254,0.254,0
0.15032,-0.85749,0.0028229,0.00090581,-1.0997e-15,1,0,0.15256,1.9239e-06,-0.16686,-0.16686,0
0.15031,-0.91915,0.0021973,0.0013702,-0.0052966,0,-0.00384,0.15245,2.0852e-06,-5.2167e-17,-5.2167e-17,0
0.1503,-0.85749,0.002078,0.0013125,-0.00075294,1,0,0.15234,1.9239e-06,0.16686,0.16686,0
0.1503,-0.75048,0.0015121,0.00072037,0.00044138,1,-0.00128,0.15234,1.9239e-06,0.16686,0.16686,0
0.1503,0,0.001699,0.00083097,0.0022588,2,0.00256,0.15224,2.0356e-06,0.3352,0.3352,0
0.1503,0,0.0025183,0.0010149,0.0022069,2,0.00128,0.15256,1.626e-06,0.40951,0.40951,0
0.1503,0.79212,0.0023361,0.0011077,0.00075294,2,0,0.15256,1.626e-06,0.40951,0.40951,0
0.1503,0.92848,0.0024126,0.0010353,-0.0019862,2,0,0.15266,1.4398e-06,0.35858,0.35858,0
0.15031,0.97014,0.0023613,0.0010463,-0.0026353,1,-0.00256,0.15266,1.4398e-06,0.35858,0.35858,0
0.15032,0.90972,0.0016263,0.0004839,-2.1357e-15,1,0,0.15256,1.0302e-06,-0.14018,-0.14018,0
0.15033,0.97619,0.0017787,0.00058276,-0.00037647,1,0,0.15277,9.3091e-07,-0.41569,-0.41569,0
0.15035,0.97855,0.0020241,0.00075684,0.0022069,2,0.00128,0.15288,9.9297e-07,-0.6261,-0.6261,0
0.15036,0.9824,0.0018791,0.00078777,0.00037647,2,0,0.15288,9.9297e-07,-0.6261,-0.6261,0
0.15038,0.98735,0.0023464,0.00059365,0.00022069,2,0.00128,0.15298,7.3232e-07,-0.63991,-0.63991,0
0.15041,0.98724,0.0026204,0.00077106,0.00075294,1,0,0.15298,7.3232e-07,-0.63991,-0.63991,0
0.15043,0.98724,0.0024311,0.00082043,0.0015448,1,0.00128,0.15298,7.3232e-07,-0.63991,-0.63991,0
0.15046,0.99015,0.0025752,0.00064264,-0.0018824,0,-0.00128,0.1532,4.3442e-07,-0.33806,-0.33806,0
0.15048,0.99655,0.0026164,0.00066936,1.028e-15,1,0,0.15298,7.3232e-07,-0.63991,-0.63991,0
0.15051,0.99705,0.0026063,0.00065434,0.0018824,1,0.00128,0.15288,6.9508e-07,-0.3818,-0.3818,0
0.15055,0.9913,0.002836,0.00051251,0.0015448,1,0.00128,0.15298,7.3232e-07,-0.63991,-0.63991,0
0.15058,0.99083,0.0028174,0.00054771,-0.0015059,0,-0.00128,0.15309,7.4473e-07,-0.92952,-0.92952,0
0.15062,0.9904,0.0024812,0.00076865,-0.0022069,0,-0.00128,0.1532,1.0302e-06,-0.28301,-0.28301,0
0.15065,0.99083,0.0021253,0.00054742,-0.0015059,0,-0.00128,0.15309,1.0426e-06,8.5091e-14,8.5091e-14,0
0.15069,0.9904,0.0021372,0.00057022,0.0015448,1,0.00128,0.15298,1.0302e-06,0.28301,0.28301,0
0.15072,0.99281,0.0022833,0.00061042,0.0018824,1,0.00128,0.15298,1.0302e-06,0.28301,0.28301,0
0.15076,0.99655,0.0020642,0.00096599,-0.0015448,1,-0.00128,0.15298,1.0302e-06,0.28301,0.28301,0
0.1508,0.99705,0.0019671,0.0010069,-0.0022588,1,-0.00128,0.15298,1.0302e-06,0.28301,0.28301,0
0.15084,0.99655,0.0018873,0.00091021,0.00066207,2,0,0.15298,1.0302e-06,0.28301,0.28301,0
0.15088,0.99705,0.0020207,0.0010779,0.0033882,2,0.00256,0.15298,1.0302e-06,0.28301,0.28301,0
0.15092,0.99655,0.0026917,0.00085805,0.0030897,2,0.00256,0.1532,7.3232e-07,0.63991,0.63991,0
0.15096,0.99705,0.0027876,0.00068617,-0.0011294,1,-0.00128,0.15352,1.4398e-06,1.0245,1.0245,0
0.151,0.99655,0.0024261,0.0010661,-0.002869,1,-0.00128,0.15341,1.5267e-06,1.148,1.148,0
0.15104,0.99705,0.0020008,0.001015,-0.0030118,0,-0.00256,0.1533,1.5888e-06,1.3037,1.3037,0
0.15108,0.99655,0.0014413,0.00032334,6.0706e-17,0,0,0.15309,1.3405e-06,1.9245,1.9245,0
0.15112,0.99281,0.001327,0.0001384,-8.9335e-19,0,0,0.15309,1.3405e-06,1.9245,1.9245,0
0.15115,0.9904,0.0016364,0.00054004,0.0015448,1,0.00128,0.15341,2.1225e-06,1.2799,1.2799,0
0.15119,0.99281,0.0018514,0.00061128,0.0018824,1,0.00128,0.15341,2.1225e-06,1.2799,1.2799,0
0.15123,0.99661,0.0022999,0.00065249,0.0015448,1,0.00128,0.15341,2.1225e-06,1.2799,1.2799,0
0.15127,0.99977,0.0029603,0.00080523,0.0030118,1,0.00256,0.15352,2.0356e-06,1.158,1.158,0
0.1513,0.9997,0.0027928,0.00099862,-0.00022069,1,-0.00128,0.15352,2.0356e-06,1.158,1.158,0
0.15133,0.99664,0.0024414,0.0013918,-0.0026353,1,-0.00128,0.15352,2.0356e-06,1.158,1.158,0
0.15136,0.99655,0.0018981,0.0015116,-0.0046345,0,-0.00384,0.1533,2.4824e-06,0.97298,0.97298,0
0.15139,0.99015,0.0013152,0.0005065,-2.2467e-17,0,0,0.15309,1.6384e-06,1.1394,1.1394,0
0.15142,0.98724,0.0018173,0.0013642,0.0046345,1,0.00384,0.15309,1.6384e-06,1.1394,1.1394,0
0.15145,0.98724,0.0020047,0.0012445,0.0011294,1,0,0.15309,1.6384e-06,1.1394,1.1394,0
0.15147,0.98735,0.0020058,0.0012431,-0.0019862,1,0,0.15309,1.6384e-06,1.1394,1.1394,0
0.15149,0.99476,0.0020833,0.0012311,-0.0030118,1,-0.00256,0.15309,1.6384e-06,1.1394,1.1394,0
0.15152,1,0.00175,0.00067969,0.0022069,1,0.00128,0.15298,1.0302e-06,0.28301,0.28301,0
0.15154,0.99476,0.0017318,0.00068382,0.0015059,1,0.00128,0.15309,1.0426e-06,-9.222e-18,-9.222e-18,0
0.15156,0.98735,0.0016199,0.00088409,-0.0030897,0,-0.00256,0.15309,1.0426e-06,0,0,0
0.15159,0.98724,0.0014568,0.00083575,-0.00075294,1,0,0.15309,1.0426e-06,8.5027e-14,8.5027e-14,0
0.15161,0.98735,0.0011444,0.00052293,-0.00022069,1,-0.00128,0.15298,1.0302e-06,0.28301,0.28301,0
0.15163,0.99476,0.00091788,0.00045879,0.0011294,1,0.00128,0.15298,1.0302e-06,0.28301,0.28301,0
0.15165,1,0.00098369,0.00036999,-0.0015448,0,-0.00128,0.1532,7.3232e-07,0.63991,0.63991,0
0.15168,1,0.00090934,0.00027534,9.964e-17,0,0,0.15309,7.4473e-07,0.92952,0.92952,0
0.1517,1,0.0013253,0.0010368,0.0030897,1,0.00256,0.15309,7.4473e-07,0.92952,0.92952,0
0.15173,0.99476,0.0016543,0.00097148,0.0022588,1,0.00128,0.15309,7.4473e-07,0.92952,0.92952,0
0.15175,0.98735,0.0017393,0.00086484,-0.00066207,1,0,0.15309,7.4473e-07,0.92952,0.92952,0
0.15177,0.98724,0.0018285,0.00079316,-0.0018824,1,-0.00128,0.15309,7.4473e-07,0.92952,0.92952,0
0.1518,0.98735,0.0013773,0.00046287,-0.00088276,1,-0.00128,0.15309,7.4473e-07,0.92952,0.92952,0
0.15182,0.99476,0.0012916,0.00031894,0.0011294,2,0.00128,0.15309,7.4473e-07,0.92952,0.92952,0
0.15185,1,0.0014868,0.00032258,0.00066207,1,0,0.1533,9.9297e-07,0.6261,0.6261,0
0.15187,0.99476,0.0012964,0.00051121,-2.4955e-15,1,0,0.1533,9.9297e-07,0.6261,0.6261,0
0.15189,0.99655,0.0011442,0.00067514,-0.0022069,0,-0.00128,0.15352,1.1419e-06,0.30824,0.30824,0
0.15191,0.99705,0.00088472,0.00060965,-0.0015059,0,-0.00128,0.15362,1.3281e-06,0.16082,0.16082,0
0.15193,0.99655,0.00050603,0.00019253,2.6245e-17,0,0,0.15362,1.3281e-06,0.16082,0.16082,0
0.15195,0.99705,0.00057419,0.00030181,7.77e-17,0,0,0.15384,1.3281e-06,-0.16082,-0.16082,0
0.15197,0.99655,0.0010465,0.00090009,0.0030897,1,0.00256,0.15394,1.1419e-06,-0.30824,-0.30824,0
0.15199,0.99705,0.0014779,0.0010299,0.0022588,1,0.00128,0.15405,9.3091e-07,-0.41569,-0.41569,0
0.15201,0.99655,0.0020105,0.00069192,0.0024276,2,0.00256,0.15426,7.3232e-07,-0.63991,-0.63991,0
0.15203,0.99705,0.0023011,0.0001143,-0.0011294,1,-0.00128,0.15458,6.9508e-07,0.3818,0.3818,0
0.15205,0.99119,0.0024051,0.00025135,0.00088276,2,0.00128,0.15448,7.3232e-07,0.63991,0.63991,0
0.15207,0.99887,0.0025096,0.00029911,0.00037647,1,0,0.15469,9.3091e-07,0.41569,0.41569,0
0.15208,0.99827,0.0024167,0.00038884,1.1086e-15,1,0,0.15437,1.9363e-06,-0.66515,-0.66515,0
0.1521,0.99887,0.002499,0.00034169,-0.00037647,1,0,0.15448,1.9239e-06,-0.89442,-0.89442,0
0.15211,0.99827,0.0022876,0.00039831,-0.00088276,1,-0.00128,0.15448,1.9239e-06,-0.89442,-0.89442,0
0.15212,0.98561,0.0019634,0.00041264,-0.00037647,1,0,0.15448,1.9239e-06,-0.89442,-0.89442,0
0.15214,0.99655,0.002257,0.00075226,1.5206e-15,1,0,0.15458,1.8866e-06,-1.1441,-1.1441,0
0.15215,0.99705,0.0024672,0.00092718,0.0033882,2,0.00256,0.15448,1.9239e-06,-0.89442,-0.89442,0
0.15216,0.99655,0.0026874,0.00084752,0.00066207,2,0,0.15448,1.9239e-06,-0.89442,-0.89442,0
0.15216,0.93076,0.0029685,0.00034192,0.00075294,2,0.00128,0.15448,1.9239e-06,-0.89442,-0.89442,0
0.15217,0.91915,0.0023001,0.0012194,-0.0048552,1,-0.00512,0.15448,1.9239e-06,-0.89442,-0.89442,0
0.15218,0.85749,0.001943,0.001019,5.585e-16,2,0.00128,0.15426,1.626e-06,-0.91372,-0.91372,0
0.15218,0.75048,0.0020476,0.0011465,0.00044138,1,-0.00128,0.15437,1.6384e-06,-1.1394,-1.1394,0
0.15218,0,0.002088,0.0011745,0.0045176,1,0.00384,0.15416,1.2909e-06,-1.5086,-1.5086,0
0.15218,0,0.0026281,0.00054827,4.0035e-17,0,0,0.15448,4.3442e-07,-0.33806,-0.33806,0
0.15218,0,0.0025994,0.00060105,-0.0015059,0,-0.00128,0.15458,6.9508e-07,0.3818,0.3818,0
0.15218,0,0.0021406,0.00068878,-0.0022069,0,-0.00128,0.15448,7.3232e-07,0.63991,0.63991,0
0.15218,-0.79212,0.0019279,0.00055665,-0.0015059,0,-0.00128,0.15448,7.3232e-07,0.63991,0.63991,0
0.15218,-0.92848,0.001843,0.00040786,0.0015448,1,0.00128,0.15437,7.4473e-07,0.92952,0.92952,0
0.15217,-0.97014,0.0019304,0.00042242,0.00037647,1,0,0.15448,7.3232e-07,0.63991,0.63991,0
0.15216,-0.95182,0.0021821,0.00022135,0.00088276,2,0.00128,0.15448,7.3232e-07,0.63991,0.63991,0
0.15215,-0.99705,0.0021893,0.00020916,-0.0011294,1,-0.00128,0.15448,7.3232e-07,0.63991,0.63991,0
0.15214,-0.99655,0.0023428,0.00045095,0.00088276,2,0.00128,0.15458,9.9297e-07,0.6261,0.6261,0
0.15213,-0.99705,0.0027189,0.00073442,0.0018824,2,0.00128,0.1548,1.1419e-06,0.30824,0.30824,0
0.15212,-0.97304,0.0027103,0.00074017,0.00066207,2,0,0.1548,1.1419e-06,0.30824,0.30824,0
0.15211,-0.97619,0.0027987,0.00062814,-0.00075294,2,0,0.1548,1.1419e-06,0.30824,0.30824,0
0.1521,-0.97304,0.0026147,0.00067036,-0.0024276,1,-0.00256,0.1548,1.1419e-06,0.30824,0.30824,0
0.15208,-0.98561,0.0023348,0.00011716,0.0011294,2,0.00128,0.15458,9.9297e-07,0.6261,0.6261,0
0.15207,-0.99827,0.0022154,0.00026745,-0.00088276,1,-0.00128,0.15458,9.9297e-07,0.6261,0.6261,0
0.15206,-0.99887,0.0021272,0.00029514,-0.00037647,1,0,0.15448,1.0302e-06,0.8596,0.8596,0
0.15204,-0.99827,0.0025661,0.00098725,0.0015448,1,0.00128,0.15437,1.3405e-06,0.3849,0.3849,0
0.15202,-0.99887,0.0030312,0.0013251,0.0037647,1,0.00256,0.15416,1.5888e-06,0.48614,0.48614,0
0.15201,-0.99827,0.0032834,0.0011041,0.0015448,1,0.00128,0.15416,1.5888e-06,0.48614,0.48614,0
0.15199,-0.99887,0.0033398,0.0010139,-0.0033882,0,-0.00256,0.15426,1.626e-06,0.23877,0.23877,0
0.15198,-0.99119,0.0030041,0.00095037,-0.0022069,1,-0.00128,0.15426,1.626e-06,0.23877,0.23877,0
0.15196,-0.9824,0.0024276,0.00038735,-0.0011294,1,-0.00128,0.15426,1.626e-06,0.23877,0.23877,0
0.15195,-0.97855,0.0021512,0.00036655,-0.00066207,1,0,0.15426,1.626e-06,0.23877,0.23877,0
0.15193,-0.97619,0.0020398,0.00042786,-0.0015059,0,-0.00128,0.15448,1.9239e-06,0.0010364,0.0010364,0
0.15191,-0.97855,0.0015476,0.00060388,-0.0015448,0,-0.00128,0.15448,1.9239e-06,0.0010364,0.0010364,0
0.1519,-0.97619,0.0011934,0.00062392,-0.0018824,0,-0.00128,0.1548,2.6314e-06,0.041467,0.041467,0
0.15188,-0.97855,0.0012149,0.00065076,4.4512e-16,1,0,0.1549,2.5197e-06,-0.13761,-0.13761,0
0.15187,-0.97619,0.0015804,0.0011995,0.0033882,2,0.00256,0.15522,2.9293e-06,-0.31334,-0.31334,0
0.15186,-0.97304,0.0025281,0.0016533,0.0052966,3,0.00384,0.15544,2.1845e-06,-0.31522,-0.31522,0
0.15184,-0.98561,0.0034152,0.0011855,0.0033882,2,0.00256,0.15565,1.3405e-06,0.3849,0.3849,0
0.15183,-0.99827,0.0038886,0.00056417,-1.1087e-16,1,0,0.15565,1.3405e-06,0.3849,0.3849,0
0.15182,-0.98561,0.0040433,0.0003432,-0.00037647,1,0,0.15576,1.3281e-06,0.13191,0.13191,0
0.15181,-0.99655,0.003963,0.00023227,-0.00088276,1,-0.00128,0.15554,1.626e-06,0.23877,0.23877,0
0.1518,-0.99705,0.0040888,0.00043775,0.0026353,2,0.00256,0.15533,1.8246e-06,0.45447,0.45447,0
0.15179,-0.95182,0.0042489,0.00037949,-0.00022069,1,-0.00128,0.15522,2.0356e-06,0.48757,0.48757,0
0.15178,-0.97014,0.0044878,0.0002822,0.0022588,2,0.00256,0.1549,2.5197e-06,0.45984,0.45984,0
0.15177,-0.95182,0.0044641,0.00032216,-0.0017655,1,-0.00256,0.1548,2.6314e-06,0.60128,0.60128,0
0.15177,-0.93076,0.003939,0.00094518,-0.00075294,1,0,0.15437,2.2342e-06,0.71554,0.71554,0
0.15176,-0.75048,0.0035425,0.001029,-0.0046345,0,-0.00384,0.15416,2.4824e-06,0.85984,0.85984,0
0.15176,0,0.0032774,0.00069973,0.0011294,1,0.00128,0.15373,1.4895e-06,0.65727,0.65727,0
0.15176,0,0.002892,0.00054189,-0.00022069,1,-0.00128,0.15352,1.4398e-06,1.0245,1.0245,0
0.15176,0,0.0027089,0.00075926,-0.00075294,1,0,0.15352,1.4398e-06,1.0245,1.0245,0
0.15176,0,0.002455,0.00088232,-0.0030897,0,-0.00256,0.15362,1.626e-06,0.74298,0.74298,0
0.15176,0,0.001808,0.00057591,-0.0015059,0,-0.00128,0.15341,9.3091e-07,0.41569,0.41569,0
0.15176,0,0.0015672,0.00034091,-0.00066207,1,0,0.15352,1.1419e-06,0.30824,0.30824,0
0.15176,0.79212,0.0013409,0.00038381,-0.0011294,1,-0.00128,0.15362,1.3281e-06,0.16082,0.16082,0
0.15176,0.92848,0.0010511,0.00038354,-0.00066207,1,0,0.15362,1.3281e-06,0.16082,0.16082,0
0.15177,0.97014,0.00092386,0.00044334,-0.0015059,0,-0.00128,0.15384,1.3281e-06,-0.16082,-0.16082,0
0.15177,0.92848,0.0007846,0.00021164,-1.8148e-17,0,0,0.15373,1.4895e-06,0,0,0
0.15178,0.79212,0.0012874,0.0011305,0.0030118,1,0.00256,0.15384,1.3281e-06,-0.16082,-0.16082,0
0.15178,0.75048,0.0019166,0.0013176,0.0044138,1,0.00256,0.15416,1.5888e-06,-0.11049,-0.11049,0
0.15179,0.93076,0.0023172,0.00097876,0.0015059,1,0.00128,0.15469,3.0237e-06,0.93103,0.93103,0
0.15179,0.95182,0.0028491,0.00044637,-0.00066207,1,0,0.1548,2.6387e-06,1.1656,1.1656,0
0.1518,0.97014,0.0028492,0.0004464,0.00037647,1,0,0.1548,2.6387e-06,1.1656,1.1656,0
0.15181,0.95182,0.0026738,0.00043526,7.2709e-17,1,0,0.1548,2.6387e-06,1.1656,1.1656,0
0.15181,0.93076,0.0027515,0.00033651,-0.00037647,1,0,0.15501,2.688e-06,0.82128,0.82128,0
0.15182,0.91915,0.0022866,0.00072837,-0.0024276,1,-0.00256,0.15512,2.8243e-06,0.60523,0.60523,0
0.15183,0.93076,0.0019415,0.00062096,-0.00075294,2,0,0.15512,2.8243e-06,0.60523,0.60523,0
0.15184,0.99655,0.0025714,0.0016721,0.0022069,2,0.00128,0.15522,2.638e-06,0.52356,0.52356,0
0.15185,0.99705,0.0034145,0.0023408,0.0082941,3,0.00641,0.15522,2.638e-06,0.52356,0.52356,0
0.15186,0.99655,0.0038375,0.0019382,0.0013293,2,0,0.15576,2.8288e-06,0.8251,0.8251,0
0.15187,0.99705,0.0040739,0.0015993,-0.0030147,2,-0.00128,0.15587,2.4933e-06,0.97626,0.97626,0
0.15187,0.99655,0.0037101,0.0014953,-0.0039845,1,-0.00385,0.15587,2.4933e-06,0.97626,0.97626,0
0.15188,0.99705,0.0032959,0.00073036,0.0030118,2,0.00256,0.15565,1.6442e-06,1.1452,1.1452,0
0.1519,0.99655,0.0036231,0.00080954,0.0022069,1,0.00128,0.15586,1.2963e-06,1.5141,1.5141,0
0.15191,0.99705,0.0038348,0.00046443,1.5136e-15,1,0,0.15576,1.6316e-06,0.92007,0.92007,0
0.15192,0.99655,0.00363,0.00075394,-0.0022069,0,-0.00128,0.15586,1.5942e-06,0.71409,0.71409,0
0.15193,0.99705,0.0035578,0.00069032,-0.0015059,0,-0.00128,0.15586,1.5942e-06,0.71409,0.71409,0
0.15194,0.97304,0.0039123,0.0012794,0.0046466,1,0.00385,0.15565,1.9421e-06,0.67109,0.67109,0
0.15195,0.97619,0.0040856,0.0012282,0.0011324,1,0,0.15565,1.9421e-06,0.67109,0.67109,0
0.15196,0.97304,0.0043434,0.00089769,-0.00044655,2,0.00128,0.15565,1.9421e-06,0.67109,0.67109,0
0.15198,0.99705,0.0045421,0.0008619,-0.0026471,1,-0.00257,0.15576,1.9295e-06,0.45513,0.45513,0
