@relation '<eda-dataset>-weka.filters.supervised.instance.SMOTE-C0-K5-P1000.0-S1-weka.filters.supervised.instance.SpreadSubsample-M2.0-X0.0-S1-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.attribute.Remove-R3-4,6,9-11'

@attribute scl_mean numeric
@attribute scl_correlation numeric
@attribute eda_slope numeric
@attribute eda_difference numeric
@attribute eda_mean numeric
@attribute class {0,1}

@data
0.14074,-1,-0.000512,0,0.14295,0
0.318135,-1,-0.001161,-0.000657,0.325649,1
0.16416,-0.99655,-0.003102,-0.00257,0.16793,0
0.11325,0,0.000512,0,0.11482,0
0.159571,0.997048,0.001544,0.00128,0.162406,1
0.31967,1,0.000512,0,0.32435,0
0.1249,0.99392,-0.001545,-0.00128,0.12677,0
0.317797,-1,-0.002426,-0.000225,0.323896,1
0.321123,-0.856625,-0.001263,0.002344,0.325828,1
0.13204,-0.99591,-0.004108,-0.00257,0.13527,0
0.315969,1,0.000303,0,0.32232,1
0.250111,0.992747,0.003063,0.002562,0.203954,1
0.19679,0.999317,-0.002117,-0.00128,0.235566,1
0.098822,0.994035,-0.002986,-0.000694,0.124808,1
0.23996,0.94388,0.002564,0.00128,0.24406,0
0.319918,0.999719,-0.004334,0.002007,0.324351,1
0.126337,0.991198,0.001862,0.00128,0.12795,1
0.13951,0.99924,0,0,0.14124,0
0.12442,0.97304,0.00309,0.00256,0.12656,0
0.12863,0,-0.002635,-0.00256,0.13052,0
0.126759,0,0.000304,0.000244,0.129815,1
0.173836,0.997648,-0.008424,0.000335,0.224977,1
0.14085,0.94388,-0.001024,-0.00128,0.14327,0
0.16241,0.99705,-0.000376,0,0.16526,0
0.317128,0.999809,-0.001037,-0.00041,0.305336,1
0.238613,0.997302,0.002668,-0.001119,0.294916,1
0.1375,0.98735,0.002207,0.00128,0.14045,0
0.12721,-0.7746,-0,0,0.12982,0
0.31734,-0.99655,-0.002576,-0.00129,0.32147,0
0.31895,-0.995114,-0.000415,-0.000753,0.32403,1
0.119707,0.999162,0.001241,0.00128,0.135945,1
0.12174,-1,-0.001536,0,0.12384,0
0.1264,0.7746,0.001691,0.001123,0.12763,1
0.164767,1,-0.002126,-0.00106,0.192133,1
0.318418,0.998075,0.00027,0.000697,0.32212,1
0.12718,0.85749,-0,0,0.12966,0
0.31794,0.99924,0.006656,0.00512,0.32435,1
0.12538,0.99438,0.003072,0.00256,0.12832,0
0.1164,0.7746,0.006156,0.00513,0.11919,0
0.13791,0.99827,0.000221,0.00128,0.14077,0
0.317063,0.999612,-0.002843,-0.001704,0.321791,1
0.083292,0.99992,-0.00359,-0.002564,0.085763,0
0.1272,0.97304,-0.000878,-0.00128,0.12923,0
0.1359,0.99228,0.001536,0,0.13985,0
0.1104,-0.98271,-0.00256,-0.00256,0.11129,0
0.13445,0,-0.000756,0,0.13649,0
0.14343,0.99696,0.002207,0.00128,0.146,0
0.31788,1,-0,0,0.32435,0
0.10233,1,0.002048,0.00128,0.10466,0
0.1579,0.99987,0,0,0.1625,0
0.319026,-0.974796,-0.001119,-0.000386,0.324049,1
0.108861,0.991928,-0.002406,-0.000837,0.113046,1
0.22473,0.99782,0.001024,0.00128,0.22944,0
0.32422,0.99655,-0.001109,0.00128,0.33044,0
0.32725,-0.99655,-0.005517,-0.00512,0.33482,0
0.31637,0.99954,-0.006144,-0.00512,0.32265,1
0.11455,0.99655,-0.000512,0,0.11599,0
0.16185,-0.98735,-0.005517,-0.00512,0.16462,0
0.33447,-0.98561,-0.000376,0,0.341,0
0.15812,-0.99705,0,0,0.16067,0
0.26516,0.99951,-0.002048,-0.00128,0.2698,0
0.108592,0.997507,-0.000531,0,0.123631,1
0.13297,0,0.001506,0.00128,0.13468,0
0.080279,0.99992,0.000513,0,0.082346,0
0.16156,0,-0.001129,-0.00128,0.16323,0
0.1281,0.99705,0.000376,0,0.13126,0
0.14741,-0.99015,0,0,0.15138,0
0.128368,0,-0.001925,-0.00137,0.124112,1
0.2565,0.98271,0.003072,0.00384,0.26275,0
0.13365,-0.98271,0.003584,0.00128,0.1374,0
0.15207,0.99887,0.000376,0,0.15469,0
0.125752,0.999966,0.001136,0.000468,0.112132,1
0.13138,-0.79212,-0,0,0.13276,0
0.15577,0,0.001557,0.00129,0.158,0
0.23444,1,0.001536,0.00128,0.24001,0
0.12665,-0.99705,-0.001503,-0.00256,0.12945,0
0.12151,-0.98995,0.000512,0,0.12502,0
0.13296,-0.75048,0.000662,0,0.13468,0
0.11386,0,0.002048,0.00128,0.11482,0
0.12508,0.94868,0.00206,0.00129,0.12848,0
0.32875,-0.97619,-0.002635,-0.00256,0.3345,0
0.11878,0,0.004624,0.00257,0.12213,0
0.1275,-0.99476,-0.001897,-0.00129,0.1287,0
0.32085,0.99893,0.000512,0,0.3251,1
0.37415,0.99613,0.002207,0.00128,0.38072,0
0.26162,0.99705,0.002064,0.00129,0.26574,0
0.123478,0.972347,-0.002406,-0.001522,0.095791,1
0.316506,0.999482,-0.000461,-0.000608,0.322373,1
0.13438,0.99664,0.001506,0.00128,0.13789,0
0.12237,0.993,-0.003972,-0.00384,0.12464,0
0.3276,0.99892,0.001506,0.00128,0.3315,0
0.40935,-0.99655,-0.003403,-0.00257,0.41638,0
0.42396,-0.75048,-0.001991,0,0.43005,0
0.11647,-0.94388,-0.001024,-0.00128,0.12042,0
0.12789,0.97619,-0.003012,-0.00256,0.13041,0
0.255502,0.992499,0.001995,0.00256,0.160471,1
0.317793,-0.999883,-0.00034,-0.000019,0.323777,1
0.318854,0.999794,0.002008,0.000941,0.324057,1
0.31894,-0.998565,0.000557,-0.00128,0.324122,1
0.099468,0.99828,0.001536,0.00128,0.10157,0
0.26234,1,-0.010252,-0.00641,0.2683,0
0.10114,1,0.001536,0.00128,0.10317,0
0.11603,-0.98978,-0.001536,-0.00128,0.11908,0
0.16147,1,0.002428,0.00256,0.16334,0
0.1178,0.99655,0.002874,0.00128,0.11983,0
0.1072,0.99438,0.001536,0.00128,0.1099,0
0.151731,0.990759,-0.000285,-0.000256,0.15405,1
0.10448,1,-0.001548,-0.00129,0.10584,1
0.316063,0.999929,0.001811,0.004271,0.322383,1
0.099565,0.94388,-0.001538,-0.001282,0.10125,0
0.317082,1,0.001864,0.000635,0.32265,1
0.13409,0.99931,-0.001536,0,0.13804,0
0.1286,-0.9824,-0,0,0.1303,0
0.117136,0.995673,-0.001307,-0.001217,0.124236,1
0.318757,0.999801,0.002011,0.000259,0.32413,1
0.35675,0.99705,0.008671,0.00769,0.36225,0
0.11702,0.94388,-0,0,0.11898,0
0.293433,0.930769,0.001907,0.00128,0.13514,1
0.11838,0,-0.000323,0,0.12047,1
0.10509,0,-0,0,0.10638,0
0.15161,0.98735,-0.000221,-0.00128,0.15298,0
0.095591,0.998112,0.002228,0.001197,0.147205,1
0.32715,-0.99753,-0.002259,-0.00128,0.3345,0
0.30567,0.98978,0.00256,0.00128,0.31122,0
0.126324,0.991154,0.001556,0.00128,0.12795,1
0.11781,0.7746,0.001028,0,0.12159,0
0.11654,0.89443,0.002048,0.00128,0.11898,0
0.10223,0.99438,0,0,0.10381,0
0.13311,0.99972,0.004096,0.00384,0.13591,0
0.18,0.99972,-0.00256,-0.00256,0.18374,0
0.12557,0.99119,-0.003102,-0.00257,0.1287,0
0.099309,1,-0.003078,-0.002567,0.095082,1
0.15369,-0.99479,-0.001141,-0.00129,0.15672,0
0.15905,0.99744,0.000376,0,0.16217,0
0.31644,0.99951,-0.003084,-0.00257,0.32211,1
0.316633,0.999619,0.002779,0.000364,0.324792,1
0.171609,0,0.001751,0.002239,0.217538,1
0.12164,-0.98995,0.00256,0.00128,0.1247,0
0.087892,0.99997,0.001537,0.001281,0.090462,1
0.31684,0.99933,-0.001536,-0.00128,0.32265,1
0.14557,-0.92848,-0.002207,-0.00128,0.14786,0
0.118301,0.968634,-0.002037,-0.002163,0.119303,1
0.12486,-0.99705,0.002635,0.00256,0.12667,0
0.32582,0.99695,-0.002207,-0.00128,0.33108,0
0.12308,0.9824,0.003012,0.00256,0.12613,0
0.12902,-0.99438,-0.001036,-0.00129,0.13345,0
0.31866,1,-0.001135,0,0.323069,1
0.318444,-0.999997,-0.001143,-0.00127,0.32382,1
0.13384,-0.75048,0,0,0.13746,0
0.321342,-0.999329,0.003878,0.001639,0.32585,1
0.11182,0,0.001548,0.00129,0.11364,0
0.1227,-0.99119,0.005081,0.00256,0.12581,0
0.12508,0.98995,-0.001536,-0.00128,0.12688,0
0.11294,0.98995,-0.001024,-0.00128,0.11514,0
0.15104,0.99119,0.000662,0,0.15405,0
0.31822,0.97742,-0.002779,-0.001922,0.325517,1
0.40838,0,0.001882,0.00128,0.41446,0
0.317968,0.999242,0.001866,0.003771,0.324415,1
0.32153,-1,-0.000512,0,0.32606,1
0.25301,0,-0.003072,-0.00128,0.26008,0
0.11365,0.99846,-0.001024,-0.00128,0.11567,0
0.15313,-0.97303,-0,0,0.15661,0
0.156145,-0.992361,0.004668,0.003045,0.301965,1
0.1264,0.7746,0.002048,0.00128,0.12763,1
0.32139,-1,-0.001108,-0.000371,0.325918,1
0.11451,-0.98978,-0.001024,-0.00128,0.1162,0
0.13447,0,-0.000228,-0.00129,0.13682,0
0.1146,-0.98271,0.003072,0.00384,0.11716,0
0.12588,0.99553,-0.001545,-0.00128,0.12784,0
0.320951,1,-0,0,0.325653,1
0.18565,0.99933,0.001028,0,0.18865,0
0.41944,0.99655,0.00309,0.00256,0.42482,0
0.11315,0.99864,0.00154,0,0.11471,0
0.12786,0.99655,-0.001557,-0.00129,0.13009,0
0.14002,1,-0.001024,0,0.14273,0
0.15641,0.99655,0,0,0.1595,0
0.13625,0.99591,-0.001024,-0.00128,0.13964,0
0.319129,0.997454,-0.000435,-0.000767,0.32463,1
0.15922,-0.99655,0.001545,0.00128,0.16259,0
0.281008,-0.994307,0.005833,0.003998,0.241314,1
0.36931,0.99655,-0.003752,-0.00256,0.37464,0
0.124475,0.992016,-0,0,0.127236,1
0.15529,0.99295,0,0,0.15725,0
0.15797,0.99655,-0.000883,-0.00128,0.16057,0
0.32231,0.99655,0.004634,0.00384,0.32883,0
0.12268,-0.97014,-0.000376,0,0.12453,0
0.12788,0.9824,-0.005271,-0.00384,0.13148,0
0.12041,1,0,0,0.12256,0
0.32893,-0.85749,0.002262,0,0.3346,0
0.321283,-1,-0.013614,-0.007692,0.32595,1
0.14014,0.99887,-0.001882,-0.00128,0.14194,0
0.14922,0.99119,-0.000662,0,0.15202,0
0.12371,1,0.002568,0.00257,0.12795,0
0.24584,1,0.008716,0.00769,0.251,0
0.14343,0.99893,0.003072,0.00256,0.14722,0
0.133447,0.978859,-0.000395,0.000766,0.14621,1
0.12185,0.98978,-0,0,0.12512,0
0.32105,-0.9759,-0.001024,-0.00128,0.32595,1
0.36487,0.9952,-0.001506,-0.00128,0.37058,0
0.15598,0.99887,-0.000756,0,0.15768,0
0.144173,0.893489,-0.001382,-0.00026,0.128747,1
0.33918,0.98561,0.004529,0.00257,0.34389,0
0.12877,0.98724,0,0,0.13073,0
0.32742,-0.99711,-0.007724,-0.0064,0.33514,0
0.317961,-0.999975,0.001518,0.000027,0.323848,1
0.12564,0.99827,0.001545,0.00128,0.12784,0
0.138761,0.991495,-0.002958,-0.000574,0.119654,1
0.234328,-0.921089,0.001741,0.00023,0.220292,1
0.260278,0.998834,0.002245,0.001726,0.295998,1
0.240636,0.988257,0.003521,0.00256,0.235978,1
0.318356,0.998911,-0.001011,-0.001813,0.32222,1
0.082778,0.99998,-0.000513,0,0.085229,0
0.3183,-1,0.000512,0.00128,0.32382,1
0.09796,0.99949,-0.002565,-0.002564,0.099968,0
0.11839,0.989961,-0.000481,-0.001974,0.118597,1
0.318652,0.99968,-0.000994,0,0.322522,1
0.1625,-0.99705,-0.004518,-0.00384,0.16483,0
0.10451,1,0,0,0.10584,1
0.32846,-0.99705,0.009047,0.00769,0.33268,0
0.26685,0.99864,0.005632,0.00512,0.27129,0
0.10482,0.99893,0.000512,0,0.10723,0
0.318551,-0.999709,-0.001223,-0.000798,0.32382,1
0.11693,-0.99438,-0.001024,0,0.11925,0
0.11638,0.99726,0.000512,0,0.11946,0
0.12448,-0.99655,0.001545,0.00128,0.12635,0
0.12447,0.99827,-0,0,0.12645,0
0.097108,0.9999,0.002051,0.001282,0.098793,0
0.11926,1,0.001548,0.00129,0.12245,0
0.12737,-0.79212,-0.000379,0,0.12902,0
0.145607,0.958228,0.001114,0.000228,0.13664,1
0.315401,0.999698,0.000876,0.000371,0.321307,1
0.318142,0.99979,0.001539,0.000927,0.322026,1
0.151753,0.996604,0.000314,-0.000242,0.15405,1
0.14376,0.99448,-0.003972,-0.00384,0.14632,0
0.11374,0,0.001024,0,0.11503,0
0.42039,0.99705,0.001506,0.00128,0.42855,0
0.10908,1,0.001536,0.00128,0.11129,0
0.13944,0.99916,-0,0,0.14194,0
0.11837,0,0.002052,0,0.12079,0
0.13384,-0.98978,-0.003584,-0.00256,0.13857,0
0.15735,-0.79212,-0.001129,-0.00128,0.16067,0
0.11646,0.98978,-0.00512,-0.00384,0.11871,0
0.10686,0.99655,0.001536,0.00128,0.10915,0
0.13621,-0.99705,0.003012,0.00256,0.13821,0
0.10403,0.99228,0.000512,0,0.10681,0
0.3816,0.99705,-0.001882,-0.00128,0.38863,0
0.13794,0.97253,0,0,0.14055,0
0.13341,0.97304,0,0,0.13585,0
0.189582,0.999366,-0.002334,-0.00542,0.242377,1
0.11694,0,-0.001024,-0.00128,0.11908,0
0.152809,-0.961801,-0.002193,-0.001396,0.132709,1
0.11325,0.89443,-0.000512,0,0.11535,0
0.23034,0.99591,-0.003072,-0.00128,0.23659,0
0.13284,0.79212,0,0,0.1351,0
0.40585,-0.99258,-0.015024,-0.01025,0.41585,0
0.320791,-0.986885,-0.000813,-0.001123,0.324181,1
0.32665,0.99712,-0.001329,0,0.33247,0
0.12263,-0.99655,-0.002428,-0.00256,0.12549,0
0.11304,1,-0.000512,0,0.11503,0
0.1207,-0.99705,-0.004141,-0.00384,0.12304,0
0.316275,0.99952,0.000225,0.00128,0.32254,1
0.36725,0.99479,0.000003,-0.00128,0.37165,0
0.098283,-0.99993,0.002051,0.001282,0.10018,0
0.15874,1,0.004608,0.00384,0.16346,0
0.126379,0.993778,-0.005202,-0.00305,0.128018,1
0.1191,0.99951,-0.000516,0,0.12144,0
0.099731,-0.99985,-0.001536,-0.00128,0.10232,0
0.11626,-0.99846,0,0,0.11866,0
0.2038,0.89629,0.000674,0.01922,0.22154,0
0.13668,0.89443,-0.001024,0,0.13911,0
0.099569,-0.98271,-0.001024,-0.00128,0.10242,0
0.317988,0.99929,0.001224,0.001235,0.321755,1
0.15736,-0.75048,0.001545,0.00128,0.16099,0
0.134771,0.734201,0.001099,0.001281,0.13337,1
0.15851,-0.99655,0.003972,0.00384,0.16174,0
0.2566,0.98995,0.002048,0.00256,0.26232,0
0.148213,0.995935,-0.003208,-0.002307,0.12649,1
0.11651,0,-0.003084,-0.00257,0.11898,0
0.12924,0,0.002006,0.00128,0.13073,1
0.13975,0.99933,-0.000516,0.00128,0.14273,0
0.089236,0.999971,-0.001137,-0.00015,0.103816,1
0.10785,-0.98978,-0.000512,0,0.10958,0
0.15837,-1,-0.00309,-0.00256,0.16067,0
0.25656,0.98995,0.001024,0,0.26243,0
0.191418,-0.934501,-0.001504,-0.001016,0.272226,1
0.11071,0.99655,0.003084,0.00257,0.11332,0
0.226633,-0.998291,-0.000447,0,0.295239,1
0.11797,1,0.003072,0.00256,0.11951,0
0.37126,0.99392,-0,0,0.37539,0
0.35656,0.99655,-0.002207,-0.00128,0.36076,0
0.12528,1,-0.001536,-0.00128,0.12645,0
0.318253,0.997308,-0.00098,-0.000333,0.32222,1
0.12162,1,-0.002564,-0.00128,0.12395,0
0.33852,-0.99752,-0.00075,-0.00128,0.34378,0
0.13726,0,0.002635,0.00256,0.13959,0
0.321351,-0.999318,0.00228,0.00128,0.325816,1
0.318895,-0.997513,-0.00385,-0.001869,0.324037,1
0.12924,-0.582552,-0.003092,-0.002407,0.130922,1
0.27867,0.998496,-0.002314,-0.00128,0.277807,1
0.296515,0.997098,0.002384,0.001757,0.178518,1
0.318001,0.999931,0.000839,0.000823,0.321755,1
0.13448,0.75048,-0,0,0.13724,0
0.319687,-1,0.000499,-0.000755,0.323993,1
0.40154,1,0.001329,0,0.40976,0
0.16217,0.99015,0.003388,0.00256,0.1659,0
0.13355,0.7746,-0.000512,0,0.13665,0
0.116385,0.989852,-0,0,0.11855,1
0.158267,0.99873,-0.000105,0,0.16057,1
0.14956,0.79212,0.001882,0.00128,0.15298,0
0.316929,1,0.007834,0.003992,0.32254,1
0.13444,0,0.003012,0.00256,0.13682,0
0.317794,0.997663,-0.000556,-0.001133,0.307848,1
0.12723,0.94388,0,0,0.13014,0
0.315452,0.99988,0.001719,0.000041,0.321531,1
0.11707,0.99908,-0.000512,0,0.11844,0
0.11784,0,-0.001536,-0.00128,0.12085,0
0.31813,0.999074,-0.000309,-0.001061,0.322006,1
0.13376,1,-0.004608,-0.00256,0.13644,0
0.11268,1,-0.001024,-0.00128,0.11492,0
0.315974,1,-0.000328,0,0.32232,1
0.084779,0.99991,-0.002564,-0.001282,0.086511,0
0.086067,1,0.000512,0,0.087899,0
0.32101,-0.466908,-0.000001,0.001287,0.326256,1
0.12924,0,0.002127,0.000981,0.130937,1
0.12051,-0.99705,-0.001506,-0.00128,0.12261,0
0.316956,0.999331,-0.000663,-0.00084,0.322165,1
0.3715,0.99655,-0.011709,-0.00641,0.37848,0
0.13448,0.85749,0,0,0.13714,0
0.27697,0.997637,0.005409,0.002462,0.253185,1
0.13947,0.92848,0.000662,0,0.14226,0
0.16358,0.99705,0.001882,0.00128,0.16707,1
0.317637,0.99933,-0.000507,0,0.321258,1
0.10245,-0.98271,-0,0,0.10381,0
0.32191,-0.94388,0.001028,-0.00128,0.32883,0
0.1363,0.99977,0.001506,0.00128,0.13842,0
0.16001,-0.98724,0.00309,0.00256,0.16259,0
0.13877,-0.99655,-0.003102,-0.00257,0.14173,0
0.098189,-0.99942,-0.002051,-0.001282,0.10061,0
0.32109,0.98271,-0.001024,-0.00128,0.32574,1
0.11814,0.94388,-0.003084,-0.00257,0.12069,0
0.15858,0.79212,0.000376,0,0.16099,0
0.11469,1,0.001024,0,0.11674,0
0.321099,-0.703526,-0.003314,-0.00243,0.326161,1
0.15782,0.97304,0.002207,0.00128,0.16163,0
0.119724,0,-0.000075,0,0.124655,1
0.1038,1,0.00154,0,0.10606,0
0.12539,0.7746,-0.001024,-0.00128,0.12656,0
0.138701,0.998161,-0.001734,-0.002516,0.134877,1
0.317414,0.999441,-0.00234,-0.000332,0.321408,1
0.318436,0.997441,-0.001317,-0.001281,0.322367,1
0.11726,-0.99655,-0.001024,-0.00128,0.11908,0
0.098791,0.99782,0.001023,0.00128,0.10114,0
0.16239,0.99655,-0.000883,-0.00128,0.16547,0
0.088145,1,0.00205,0.001281,0.090569,1
0.104,0.98271,0,0,0.10606,0
0.284183,0.999492,-0.001171,-0.001115,0.320298,1
0.33842,-0.79212,0,0,0.34261,0
0.315082,0.996351,0.000377,-0.000229,0.230786,1
0.263539,0.996806,-0.006359,-0.00372,0.199654,1
0.33589,0.75048,0.004414,0.00256,0.34539,0
0.40769,0.99711,0.003752,0.00256,0.41446,0
0.12205,0.99438,-0.000512,0,0.12544,0
0.13509,0.97304,-0.000667,0,0.13682,0
0.317524,1,-0.001527,-0.000422,0.220604,1
0.142297,0.997888,-0.00334,-0.002564,0.136831,1
0.12737,-0.99827,0.005512,0.00512,0.12987,0
0.163658,-0.998227,-0.000153,-0.000061,0.195669,1
0.39715,-0.99655,-0.001545,-0.00128,0.40432,0
0.10944,-0.98271,-0.003084,-0.00257,0.11246,0
0.14016,0.9913,0.002207,0.00128,0.14322,0
0.121681,0.978846,-0.00263,-0.001722,0.122815,1
0.20824,-0.95405,-0.013204,-0.013615,0.209268,1
0.10426,-1,0.001548,0.00129,0.10648,0
0.13344,-0.85749,0,0,0.13628,0
0.12491,0.99782,-0.004608,-0.00384,0.12672,0
0.15058,0.97014,-0.003388,-0.00256,0.15277,0
0.14133,0.99782,-0,0,0.14412,0
0.10929,0.94388,0.002048,0.00128,0.11129,0
0.27259,0.99864,0.008716,0.00641,0.27737,0
0.12642,-1,0.001536,0.00128,0.12928,0
0.317943,-1,-0.001454,-0.001089,0.32403,1
0.318551,-0.999765,-0.00129,-0.001193,0.325949,1
0.12643,-1,-0.000516,0,0.12806,0
0.32165,-0.99924,0.002048,0.00128,0.32585,1
0.09695,0.99949,0.001537,0.001281,0.098686,0
0.27009,-0.802216,-0.000372,0,0.198068,1
0.078824,-0.9962,0,0,0.080957,0
0.31841,1,-0.000512,0,0.3251,1
0.321022,-0.983289,0.000447,-0.000852,0.324898,1
0.31836,-1,-0.001536,-0.00128,0.32382,1
0.10833,0.99838,-0,0,0.11129,0
0.252968,0.993752,0.0006,0.00128,0.184666,1
0.321142,-0.998199,0.003873,0.003264,0.325403,1
0.12582,0.99228,-0.00256,-0.00256,0.128,0
0.31371,-0.99602,0.002064,0.00129,0.32126,0
0.266275,0.999707,0.002851,0.002524,0.102048,1
0.33482,0.99929,-0,0,0.33844,0
0.19455,0.99987,-0.004624,-0.00257,0.20221,0
0.079209,-0.99967,0.003588,0.002563,0.08085,0
0.317159,1,0.003241,0.00227,0.322431,1
0.1019,-1,0.004112,0.00257,0.10531,0
0.12642,0.99609,0.000911,0.002172,0.136823,1
0.317977,1,0.006747,0.005057,0.322058,1
0.10833,0.94388,-0.004108,-0.00385,0.11075,0
0.11631,-0.7746,-0.005132,-0.00385,0.11914,0
0.14196,0.99864,-0.002048,-0.00128,0.14797,0
0.32342,0.99476,-0,0,0.32851,0
0.31838,-0.999589,-0.001195,-0.00128,0.323835,1
0.32107,-0.99591,-0.002048,-0.00128,0.32595,1
0.23222,0.99954,0.003072,0.00384,0.23873,0
0.13835,0.9952,-0.000376,-0.00128,0.14045,0
0.36641,0.992,0.000662,0,0.37111,0
0.13901,-0.79212,0.000753,0.00128,0.14045,0
0.11838,0,0,0,0.12047,1
0.1426,-0.98616,0.005647,0.00384,0.14739,0
0.318804,-1,0.000874,-0.00128,0.32414,1
0.10662,0.98271,0.001536,0.00128,0.10979,0
0.099052,0.99971,-0.003072,-0.00256,0.10189,0
0.10675,0.99906,-0.00512,-0.00384,0.10979,0
0.16209,0,0.001129,0.00128,0.16419,0
0.097329,0.99999,-0,0,0.098793,0
0.32268,0.99655,-0.002869,-0.00128,0.32894,0
0.09994,0.99953,-0.002051,-0.001282,0.10136,0
0.12145,0.89443,-0.003584,-0.00256,0.1247,0
0.11239,0.99893,0.000516,0,0.11482,0
0.15031,0.97014,-0.002635,-0.00256,0.15266,0
0.14113,1,0.002048,0.00128,0.1438,0
0.31875,-0.99864,-0.003584,-0.00256,0.32393,1
0.127236,0,0.000424,0,0.120666,1
0.16146,-0.98724,-0.006841,-0.00512,0.16462,0
0.15047,0.91915,-0.001103,0.00128,0.15362,0
0.13971,0.79212,0.001882,0.00128,0.14162,0
0.12866,-0.99827,0.002207,0.00128,0.13041,0
0.32972,0.95954,-0.001885,0,0.33268,0
0.14024,0.95182,-0.000662,0,0.14226,0
0.319195,-0.99241,-0.000791,-0.000932,0.324588,1
0.16342,0.91915,0.001986,0,0.16676,0
0.11638,0,0.001536,0.00128,0.11876,0
0.12547,0,0.001545,0.00128,0.12731,0
0.099549,0.94312,0.001536,0.00128,0.10136,0
0.3344,0.99944,0,0,0.3377,0
0.14287,0.99782,-0.002048,-0.00128,0.14669,0
0.17122,1,0,0,0.17413,0
0.11649,0,-0.00154,0,0.1193,0
0.12722,0.99744,-0,0,0.12913,0
0.11729,1,-0.002056,-0.00257,0.11983,0
0.096823,-0.99941,0.000512,0,0.0989,0
0.13726,0.79212,0.001506,0.00128,0.13991,0
0.1151,0.99228,-0.001536,-0.00128,0.1162,0
0.319732,0.999896,-0.001969,-0.000085,0.324028,1
0.15187,0.99655,-0.003985,-0.00385,0.15587,0
0.319619,0.999367,0.001536,0.00128,0.324617,1
0.12924,-0.79212,-0.003388,-0.00256,0.13084,1
0.117694,0.996601,0.001899,0.001281,0.103218,1
0.22665,0.99782,0.000004,-0.00128,0.23296,0
0.12924,0,0.001506,0.00128,0.13073,1
0.12734,-0.99228,-0,0,0.12891,0
0.12355,0.99655,-0.002428,-0.00256,0.12517,0
0.317828,0.999554,0.002338,0.002514,0.324224,1
0.32643,-0.99476,0.001132,0,0.33129,0
0.12572,0.9904,-0.00309,-0.00256,0.12741,0
0.087188,1,0.000513,0,0.089715,0
0.31884,-1,0.003584,0.00128,0.32371,1
0.14412,0.99438,0.000512,0.00128,0.1469,0
0.1404,0.99696,0.000667,0,0.14258,0
0.12232,-0.99726,-0.004608,-0.00384,0.12502,0
0.24863,0.99782,-0.003584,-0.00256,0.2541,0
0.315698,0.99995,-0.002563,-0.004151,0.321611,1
0.12791,0.99655,0,0,0.13126,0
0.12655,0.98978,-0.00256,-0.00256,0.12907,0
0.12297,0.98995,0.001536,0.00128,0.12507,0
0.318899,1,-0.000621,-0.000508,0.324071,1
0.158291,0.984938,0.003152,0.00256,0.160602,1
0.13307,-0.927866,-0.001447,-0.000153,0.304469,1
0.12425,-0.99827,0.007521,0.00513,0.12731,0
0.13799,-0.9997,-0.001545,-0.00128,0.14109,0
0.15749,0.91915,0.001103,0.00256,0.16089,0
0.12148,-0.94388,0.001024,0,0.12566,0
0.36782,0.99712,0.002869,0.00128,0.37218,0
0.13297,0,-0.004529,-0.00385,0.1351,0
0.31904,0,-0.000512,0,0.323534,1
0.32079,0.99893,-0.000512,0,0.3251,1
0.320205,-0.999554,0.005618,0.001727,0.325233,1
0.12412,0.99897,0.001536,0.00128,0.12581,0
0.14005,0.99591,-0.003072,-0.00256,0.14252,0
0.11677,0,-0.000512,0,0.11887,0
0.275562,0.998151,-0.005828,-0.004521,0.184168,1
0.10025,1,-0.000512,0,0.10274,0
0.42394,0,0,0,0.42983,0
0.12477,0.99908,0.001024,0.00128,0.12662,0
0.11535,0.94388,-0.002048,-0.00128,0.11674,0
0.1302,-0.95618,-0.001536,-0.00128,0.13323,0
0.12775,0.98978,-0.000516,0,0.1287,0
0.320746,-0.985351,0.001505,0.002474,0.32486,1
0.13025,-0.99897,-0,0,0.13302,0
0.116345,0.9914,-0.001,-0.000322,0.124722,1
0.15172,0.99119,-0.006191,-0.00513,0.15426,1
0.31904,-0.7746,0.00256,0.00128,0.32393,1
0.12806,0.99705,0.00075,0.00128,0.13052,0
0.15849,-0.99705,-0.000376,-0.00128,0.16174,0
0.318054,0.999124,-0.000961,-0.00128,0.322337,1
0.13356,-0.93076,0.001518,0.00129,0.13746,0
0.11237,0,0.000512,0,0.11428,0
0.13759,-0.99015,-0.000765,-0.00129,0.14151,0
0.40839,0,-0,0,0.41553,0
0.09248,0.993733,0.002465,0.001605,0.110667,1
0.099059,-1,-0.002048,-0.00128,0.10317,0
0.15198,-0.65653,0.003536,0.00128,0.15661,0
0.1105,-0.94868,0.001024,0.00128,0.11171,0
0.31806,-1,-0.001536,-0.00128,0.32414,1
0.1799,1,0,0.00128,0.18353,0
0.319745,-0.994951,-0.000567,-0.000312,0.324863,1
0.24061,0.99991,0,0,0.24652,0
0.124868,0,-0.002838,-0.001763,0.121495,1
0.319084,0.969244,-0.002833,-0.001215,0.322206,1
0.11321,0.7746,-0.001024,0,0.11471,0
0.316455,1,-0.004202,-0.000128,0.322041,1
0.079912,0.99999,-0.001538,-0.001282,0.081811,0
0.134475,0.997001,0.003685,0.002561,0.107631,1
0.319887,-0.999043,-0.001309,0.000068,0.324694,1
