1.535.125.280;[sample number];[timestamp per row];[timestamp from unix to excel friendly with timezone offset];[second];[binomial];[label];;FECHA Y HORA INICIAL;;;
4.598.675;337;1535125364,25;10:42:44,25;84,25;0;nonseizure;;;;;
4.585.865;338;1535125364,50;10:42:44,50;84,5;0;nonseizure;;;;;
4.626.856;339;1535125364,75;10:42:44,75;84,75;0;nonseizure;;;;;
4.684.498;340;1535125365,00;10:42:45,00;85;0;nonseizure;;;;;
4.729.331;341;1535125365,25;10:42:45,25;85,25;0;nonseizure;;;;;
4.752.388;342;1535125365,50;10:42:45,50;85,5;0;nonseizure;;;;;
4.766.479;343;1535125365,75;10:42:45,75;85,75;0;nonseizure;;;;;
4.747.265;344;1535125366,00;10:42:46,00;86;0;nonseizure;;;;;
4.726.770;345;1535125366,25;10:42:46,25;86,25;0;nonseizure;;;;;
4.735.736;346;1535125366,50;10:42:46,50;86,5;0;nonseizure;;;;;
4.766.479;347;1535125366,75;10:42:46,75;86,75;0;nonseizure;;;;;
4.786.974;348;1535125367,00;10:42:47,00;87;0;nonseizure;;;;;
4.783.131;349;1535125367,25;10:42:47,25;87,25;0;nonseizure;;;;;
4.779.288;350;1535125367,50;10:42:47,50;87,5;0;nonseizure;;;;;
4.761.355;351;1535125367,75;10:42:47,75;87,75;0;nonseizure;;;;;
4.749.827;352;1535125368,00;10:42:48,00;88;0;nonseizure;;;;;
4.738.298;353;1535125368,25;10:42:48,25;88,25;0;nonseizure;;;;;
4.726.770;354;1535125368,50;10:42:48,50;88,5;0;nonseizure;;;;;
4.713.960;355;1535125368,75;10:42:48,75;88,75;0;nonseizure;;;;;
4.708.837;356;1535125369,00;10:42:49,00;89;0;nonseizure;;;;;
4.753.670;357;1535125369,25;10:42:49,25;89,25;0;nonseizure;;;;;
4.906.102;358;1535125369,50;10:42:49,50;89,5;0;nonseizure;;;;;
5.064.939;359;1535125369,75;10:42:49,75;89,75;0;nonseizure;;;;;
5.246.201;360;1535125370,00;10:42:50,00;90;0;nonseizure;;;;;
5.312.810;361;1535125370,25;10:42:50,25;90,25;0;nonseizure;;;;;
5.358.924;362;1535125370,50;10:42:50,50;90,5;0;nonseizure;;;;;
5.333.305;363;1535125370,75;10:42:50,75;90,75;0;nonseizure;;;;;
5.283.349;364;1535125371,00;10:42:51,00;91;0;nonseizure;;;;;
5.224.425;365;1535125371,25;10:42:51,25;91,25;0;nonseizure;;;;;
5.156.535;366;1535125371,50;10:42:51,50;91,5;0;nonseizure;;;;;
5.105.297;367;1535125371,75;10:42:51,75;91,75;0;nonseizure;;;;;
5.060.464;368;1535125372,00;10:42:52,00;92;0;nonseizure;;;;;
5.034.845;369;1535125372,25;10:42:52,25;92,25;0;nonseizure;;;;;
5.027.159;370;1535125372,50;10:42:52,50;92,5;0;nonseizure;;;;;
5.018.193;371;1535125372,75;10:42:52,75;92,75;0;nonseizure;;;;;
5.002.821;372;1535125373,00;10:42:53,00;93;0;nonseizure;;;;;
5.000.259;373;1535125373,25;10:42:53,25;93,25;0;nonseizure;;;;;
5.037.407;374;1535125373,50;10:42:53,50;93,5;0;nonseizure;;;;;
5.082.240;375;1535125373,75;10:42:53,75;93,75;0;nonseizure;;;;;
5.087.364;376;1535125374,00;10:42:54,00;94;0;nonseizure;;;;;
5.083.521;377;1535125374,25;10:42:54,25;94,25;0;nonseizure;;;;;
5.060.464;378;1535125374,50;10:42:54,50;94,5;0;nonseizure;;;;;
5.037.407;379;1535125374,75;10:42:54,75;94,75;0;nonseizure;;;;;
5.016.912;380;1535125375,00;10:42:55,00;95;0;nonseizure;;;;;
4.992.574;381;1535125375,25;10:42:55,25;95,25;0;nonseizure;;;;;
4.960.550;382;1535125375,50;10:42:55,50;95,5;0;nonseizure;;;;;
4.947.741;383;1535125375,75;10:42:55,75;95,75;0;nonseizure;;;;;
4.936.213;384;1535125376,00;10:42:56,00;96;0;nonseizure;;;;;
4.940.055;385;1535125376,25;10:42:56,25;96,25;0;nonseizure;;;;;
5.013.069;386;1535125376,50;10:42:56,50;96,5;0;nonseizure;;;;;
5.114.264;387;1535125376,75;10:42:56,75;96,75;0;nonseizure;;;;;
5.194.963;388;1535125377,00;10:42:57,00;97;0;nonseizure;;;;;
5.218.020;389;1535125377,25;10:42:57,25;97,25;0;nonseizure;;;;;
5.229.549;390;1535125377,50;10:42:57,50;97,5;0;nonseizure;;;;;
5.244.920;391;1535125377,75;10:42:57,75;97,75;0;nonseizure;;;;;
5.276.944;392;1535125378,00;10:42:58,00;98;0;nonseizure;;;;;
5.292.315;393;1535125378,25;10:42:58,25;98,25;0;nonseizure;;;;;
5.289.753;394;1535125378,50;10:42:58,50;98,5;0;nonseizure;;;;;
5.262.853;395;1535125378,75;10:42:58,75;98,75;0;nonseizure;;;;;
5.233.392;396;1535125379,00;10:42:59,00;99;0;nonseizure;;;;;
5.192.401;397;1535125379,25;10:42:59,25;99,25;0;nonseizure;;;;;
5.156.535;398;1535125379,50;10:42:59,50;99,5;0;nonseizure;;;;;
5.146.287;399;1535125379,75;10:42:59,75;99,75;0;nonseizure;;;;;
5.157.816;400;1535125380,00;10:43:00,00;100;0;nonseizure;;;;;
5.169.344;401;1535125380,25;10:43:00,25;100,25;0;nonseizure;;;;;
5.184.716;402;1535125380,50;10:43:00,50;100,5;0;nonseizure;;;;;
5.182.154;403;1535125380,75;10:43:00,75;100,75;0;nonseizure;;;;;
5.160.378;404;1535125381,00;10:43:01,00;101;0;nonseizure;;;;;
5.143.725;405;1535125381,25;10:43:01,25;101,25;0;nonseizure;;;;;
5.192.401;406;1535125381,50;10:43:01,50;101,5;0;nonseizure;;;;;
5.283.349;407;1535125381,75;10:43:01,75;101,75;0;nonseizure;;;;;
5.347.396;408;1535125382,00;10:43:02,00;102;0;nonseizure;;;;;
5.381.981;409;1535125382,25;10:43:02,25;102,25;0;nonseizure;;;;;
5.376.857;410;1535125382,50;10:43:02,50;102,5;0;nonseizure;;;;;
5.348.677;411;1535125382,75;10:43:02,75;102,75;0;nonseizure;;;;;
5.301.282;412;1535125383,00;10:43:03,00;103;0;nonseizure;;;;;
5.257.730;413;1535125383,25;10:43:03,25;103,25;0;nonseizure;;;;;
5.211.616;414;1535125383,50;10:43:03,50;103,5;0;nonseizure;;;;;
5.177.030;415;1535125383,75;10:43:03,75;103,75;0;nonseizure;;;;;
5.152.692;416;1535125384,00;10:43:04,00;104;0;nonseizure;;;;;
5.124.511;417;1535125384,25;10:43:04,25;104,25;0;nonseizure;;;;;
5.114.264;418;1535125384,50;10:43:04,50;104,5;0;nonseizure;;;;;
5.114.264;419;1535125384,75;10:43:04,75;104,75;0;nonseizure;;;;;
5.125.792;420;1535125385,00;10:43:05,00;105;0;nonseizure;;;;;
5.160.378;421;1535125385,25;10:43:05,25;105,25;0;nonseizure;;;;;
5.194.963;422;1535125385,50;10:43:05,50;105,5;0;nonseizure;;;;;
5.207.773;423;1535125385,75;10:43:05,75;105,75;0;nonseizure;;;;;
5.214.178;424;1535125386,00;10:43:06,00;106;0;nonseizure;;;;;
5.239.796;425;1535125386,25;10:43:06,25;106,25;0;nonseizure;;;;;
5.287.191;426;1535125386,50;10:43:06,50;106,5;0;nonseizure;;;;;
5.302.563;427;1535125386,75;10:43:06,75;106,75;0;nonseizure;;;;;
5.307.686;428;1535125387,00;10:43:07,00;107;0;nonseizure;;;;;
5.291.034;429;1535125387,25;10:43:07,25;107,25;0;nonseizure;;;;;
5.260.292;430;1535125387,50;10:43:07,50;107,5;0;nonseizure;;;;;
5.226.987;431;1535125387,75;10:43:07,75;107,75;0;nonseizure;;;;;
5.203.930;432;1535125388,00;10:43:08,00;108;0;nonseizure;;;;;
5.175.749;433;1535125388,25;10:43:08,25;108,25;0;nonseizure;;;;;
5.161.659;434;1535125388,50;10:43:08,50;108,5;0;nonseizure;;;;;
5.137.321;435;1535125388,75;10:43:08,75;108,75;0;nonseizure;;;;;
5.128.354;436;1535125389,00;10:43:09,00;109;0;nonseizure;;;;;
5.128.354;437;1535125389,25;10:43:09,25;109,25;0;nonseizure;;;;;
5.110.421;438;1535125389,50;10:43:09,50;109,5;0;nonseizure;;;;;
5.106.578;439;1535125389,75;10:43:09,75;109,75;0;nonseizure;;;;;
5.107.859;440;1535125390,00;10:43:10,00;110;0;nonseizure;;;;;
5.143.725;441;1535125390,25;10:43:10,25;110,25;0;nonseizure;;;;;
5.273.101;442;1535125390,50;10:43:10,50;110,5;0;nonseizure;;;;;
5.437.062;443;1535125390,75;10:43:10,75;110,75;0;nonseizure;;;;;
5.563.559;444;1535125391,00;10:43:11,00;111;0;nonseizure;;;;;
5.625.044;445;1535125391,25;10:43:11,25;111,25;0;nonseizure;;;;;
5.640.415;446;1535125391,50;10:43:11,50;111,5;0;nonseizure;;;;;
5.605.830;447;1535125391,75;10:43:11,75;111,75;0;nonseizure;;;;;
5.550.749;448;1535125392,00;10:43:12,00;112;0;nonseizure;;;;;
5.495.668;449;1535125392,25;10:43:12,25;112,25;0;nonseizure;;;;;
5.453.397;450;1535125392,50;10:43:12,50;112,5;0;nonseizure;;;;;
5.414.969;451;1535125392,75;10:43:12,75;112,75;0;nonseizure;;;;;
5.384.226;452;1535125393,00;10:43:13,00;113;0;nonseizure;;;;;
5.347.079;453;1535125393,25;10:43:13,25;113,25;0;nonseizure;;;;;
5.325.303;454;1535125393,50;10:43:13,50;113,5;0;nonseizure;;;;;
5.303.527;455;1535125393,75;10:43:13,75;113,75;0;nonseizure;;;;;
5.288.156;456;1535125394,00;10:43:14,00;114;0;nonseizure;;;;;
5.308.650;457;1535125394,25;10:43:14,25;114,25;0;nonseizure;;;;;
5.341.955;458;1535125394,50;10:43:14,50;114,5;0;nonseizure;;;;;
5.356.046;459;1535125394,75;10:43:14,75;114,75;0;nonseizure;;;;;
5.361.169;460;1535125395,00;10:43:15,00;115;0;nonseizure;;;;;
5.344.517;461;1535125395,25;10:43:15,25;115,25;0;nonseizure;;;;;
5.336.832;462;1535125395,50;10:43:15,50;115,5;0;nonseizure;;;;;
5.312.493;463;1535125395,75;10:43:15,75;115,75;0;nonseizure;;;;;
5.289.436;464;1535125396,00;10:43:16,00;116;0;nonseizure;;;;;
5.274.065;465;1535125396,25;10:43:16,25;116,25;0;nonseizure;;;;;
5.258.694;466;1535125396,50;10:43:16,50;116,5;0;nonseizure;;;;;
5.243.322;467;1535125396,75;10:43:16,75;116,75;0;nonseizure;;;;;
5.236.917;468;1535125397,00;10:43:17,00;117;0;nonseizure;;;;;
5.229.232;469;1535125397,25;10:43:17,25;117,25;0;nonseizure;;;;;
5.227.951;470;1535125397,50;10:43:17,50;117,5;0;nonseizure;;;;;
5.222.827;471;1535125397,75;10:43:17,75;117,75;0;nonseizure;;;;;
5.213.861;472;1535125398,00;10:43:18,00;118;0;nonseizure;;;;;
5.201.051;473;1535125398,25;10:43:18,25;118,25;0;nonseizure;;;;;
5.203.613;474;1535125398,50;10:43:18,50;118,5;0;nonseizure;;;;;
5.195.927;475;1535125398,75;10:43:18,75;118,75;0;nonseizure;;;;;
5.204.894;476;1535125399,00;10:43:19,00;119;0;nonseizure;;;;;
5.192.084;477;1535125399,25;10:43:19,25;119,25;0;nonseizure;;;;;
5.192.084;478;1535125399,50;10:43:19,50;119,5;0;nonseizure;;;;;
5.231.794;479;1535125399,75;10:43:19,75;119,75;0;nonseizure;;;;;
5.327.865;480;1535125400,00;10:43:20,00;120;0;nonseizure;;;;;
5.430.340;481;1535125400,25;10:43:20,25;120,25;0;nonseizure;;;;;
5.509.759;482;1535125400,50;10:43:20,50;120,5;0;nonseizure;;;;;
5.544.344;483;1535125400,75;10:43:20,75;120,75;0;nonseizure;;;;;
5.545.625;484;1535125401,00;10:43:21,00;121;0;nonseizure;;;;;
5.523.849;485;1535125401,25;10:43:21,25;121,25;0;nonseizure;;;;;
5.494.388;486;1535125401,50;10:43:21,50;121,5;0;nonseizure;;;;;
5.455.959;487;1535125401,75;10:43:21,75;121,75;0;nonseizure;;;;;
5.421.374;488;1535125402,00;10:43:22,00;122;0;nonseizure;;;;;
5.394.474;489;1535125402,25;10:43:22,25;122,25;0;nonseizure;;;;;
5.394.474;490;1535125402,50;10:43:22,50;122,5;0;nonseizure;;;;;
5.408.564;491;1535125402,75;10:43:22,75;122,75;0;nonseizure;;;;;
5.414.969;492;1535125403,00;10:43:23,00;123;0;nonseizure;;;;;
5.413.688;493;1535125403,25;10:43:23,25;123,25;0;nonseizure;;;;;
5.393.193;494;1535125403,50;10:43:23,50;123,5;0;nonseizure;;;;;
5.389.350;495;1535125403,75;10:43:23,75;123,75;0;nonseizure;;;;;
5.363.731;496;1535125404,00;10:43:24,00;124;0;nonseizure;;;;;
5.350.922;497;1535125404,25;10:43:24,25;124,25;0;nonseizure;;;;;
5.341.955;498;1535125404,50;10:43:24,50;124,5;0;nonseizure;;;;;
5.330.427;499;1535125404,75;10:43:24,75;124,75;0;nonseizure;;;;;
5.330.427;500;1535125405,00;10:43:25,00;125;0;nonseizure;;;;;
5.318.898;501;1535125405,25;10:43:25,25;125,25;0;nonseizure;;;;;
5.313.774;502;1535125405,50;10:43:25,50;125,5;0;nonseizure;;;;;
5.303.527;503;1535125405,75;10:43:25,75;125,75;0;nonseizure;;;;;
5.304.808;504;1535125406,00;10:43:26,00;126;0;nonseizure;;;;;
5.293.279;505;1535125406,25;10:43:26,25;126,25;0;nonseizure;;;;;
5.298.403;506;1535125406,50;10:43:26,50;126,5;0;nonseizure;;;;;
5.290.717;507;1535125406,75;10:43:26,75;126,75;0;nonseizure;;;;;
5.293.279;508;1535125407,00;10:43:27,00;127;0;nonseizure;;;;;
5.293.279;509;1535125407,25;10:43:27,25;127,25;0;nonseizure;;;;;
5.289.436;510;1535125407,50;10:43:27,50;127,5;0;nonseizure;;;;;
5.286.874;511;1535125407,75;10:43:27,75;127,75;0;nonseizure;;;;;
5.284.313;512;1535125408,00;10:43:28,00;128;0;nonseizure;;;;;
5.271.503;513;1535125408,25;10:43:28,25;128,25;0;nonseizure;;;;;
5.270.222;514;1535125408,50;10:43:28,50;128,5;0;nonseizure;;;;;
5.270.222;515;1535125408,75;10:43:28,75;128,75;0;nonseizure;;;;;
5.267.660;516;1535125409,00;10:43:29,00;129;0;nonseizure;;;;;
5.259.974;517;1535125409,25;10:43:29,25;129,25;0;nonseizure;;;;;
5.265.099;518;1535125409,50;10:43:29,50;129,5;0;nonseizure;;;;;
5.257.413;519;1535125409,75;10:43:29,75;129,75;0;nonseizure;;;;;
5.265.099;520;1535125410,00;10:43:30,00;130;0;nonseizure;;;;;
5.262.537;521;1535125410,25;10:43:30,25;130,25;0;nonseizure;;;;;
5.262.537;522;1535125410,50;10:43:30,50;130,5;0;nonseizure;;;;;
5.297.122;523;1535125410,75;10:43:30,75;130,75;0;nonseizure;;;;;
5.320.179;524;1535125411,00;10:43:31,00;131;0;nonseizure;;;;;
5.330.427;525;1535125411,25;10:43:31,25;131,25;0;nonseizure;;;;;
5.334.270;526;1535125411,50;10:43:31,50;131,5;0;nonseizure;;;;;
5.329.145;527;1535125411,75;10:43:31,75;131,75;0;nonseizure;;;;;
5.329.145;528;1535125412,00;10:43:32,00;132;0;nonseizure;;;;;
5.309.931;529;1535125412,25;10:43:32,25;132,25;0;nonseizure;;;;;
5.297.122;530;1535125412,50;10:43:32,50;132,5;0;nonseizure;;;;;
5.291.998;531;1535125412,75;10:43:32,75;132,75;0;nonseizure;;;;;
5.285.594;532;1535125413,00;10:43:33,00;133;0;nonseizure;;;;;
5.268.941;533;1535125413,25;10:43:33,25;133,25;0;nonseizure;;;;;
5.270.222;534;1535125413,50;10:43:33,50;133,5;0;nonseizure;;;;;
5.266.379;535;1535125413,75;10:43:33,75;133,75;0;nonseizure;;;;;
5.259.974;536;1535125414,00;10:43:34,00;134;0;nonseizure;;;;;
5.254.851;537;1535125414,25;10:43:34,25;134,25;0;nonseizure;;;;;
5.248.446;538;1535125414,50;10:43:34,50;134,5;0;nonseizure;;;;;
5.248.446;539;1535125414,75;10:43:34,75;134,75;0;nonseizure;;;;;
5.239.480;540;1535125415,00;10:43:35,00;135;0;nonseizure;;;;;
5.235.637;541;1535125415,25;10:43:35,25;135,25;0;nonseizure;;;;;
5.230.513;542;1535125415,50;10:43:35,50;135,5;0;nonseizure;;;;;
5.226.670;543;1535125415,75;10:43:35,75;135,75;0;nonseizure;;;;;
5.221.546;544;1535125416,00;10:43:36,00;136;0;nonseizure;;;;;
5.233.075;545;1535125416,25;10:43:36,25;136,25;0;nonseizure;;;;;
5.258.694;546;1535125416,50;10:43:36,50;136,5;0;nonseizure;;;;;
5.293.279;547;1535125416,75;10:43:36,75;136,75;0;nonseizure;;;;;
5.295.841;548;1535125417,00;10:43:37,00;137;0;nonseizure;;;;;
5.294.560;549;1535125417,25;10:43:37,25;137,25;0;nonseizure;;;;;
5.308.650;550;1535125417,50;10:43:37,50;137,5;0;nonseizure;;;;;
5.320.179;551;1535125417,75;10:43:37,75;137,75;0;nonseizure;;;;;
5.361.169;552;1535125418,00;10:43:38,00;138;0;nonseizure;;;;;
5.425.217;553;1535125418,25;10:43:38,25;138,25;0;nonseizure;;;;;
5.493.107;554;1535125418,50;10:43:38,50;138,5;0;nonseizure;;;;;
5.527.692;555;1535125418,75;10:43:38,75;138,75;0;nonseizure;;;;;
5.531.535;556;1535125419,00;10:43:39,00;139;0;nonseizure;;;;;
5.522.568;557;1535125419,25;10:43:39,25;139,25;0;nonseizure;;;;;
5.502.073;558;1535125419,50;10:43:39,50;139,5;0;nonseizure;;;;;
5.477.736;559;1535125419,75;10:43:39,75;139,75;0;nonseizure;;;;;
5.468.769;560;1535125420,00;10:43:40,00;140;0;nonseizure;;;;;
5.436.745;561;1535125420,25;10:43:40,25;140,25;0;nonseizure;;;;;
5.450.836;562;1535125420,50;10:43:40,50;140,5;0;nonseizure;;;;;
5.507.197;563;1535125420,75;10:43:40,75;140,75;0;nonseizure;;;;;
5.626.325;564;1535125421,00;10:43:41,00;141;0;nonseizure;;;;;
5.726.239;565;1535125421,25;10:43:41,25;141,25;0;nonseizure;;;;;
5.773.633;566;1535125421,50;10:43:41,50;141,5;0;nonseizure;;;;;
5.797.972;567;1535125421,75;10:43:41,75;141,75;0;nonseizure;;;;;
5.785.162;568;1535125422,00;10:43:42,00;142;0;nonseizure;;;;;
5.741.610;569;1535125422,25;10:43:42,25;142,25;0;nonseizure;;;;;
5.708.305;570;1535125422,50;10:43:42,50;142,5;0;nonseizure;;;;;
5.662.191;571;1535125422,75;10:43:42,75;142,75;0;nonseizure;;;;;
5.628.887;572;1535125423,00;10:43:43,00;143;0;nonseizure;;;;;
5.590.458;573;1535125423,25;10:43:43,25;143,25;0;nonseizure;;;;;
5.567.401;574;1535125423,50;10:43:43,50;143,5;0;nonseizure;;;;;
5.546.906;575;1535125423,75;10:43:43,75;143,75;0;nonseizure;;;;;
5.534.097;576;1535125424,00;10:43:44,00;144;0;nonseizure;;;;;
5.523.849;577;1535125424,25;10:43:44,25;144,25;0;nonseizure;;;;;
5.520.007;578;1535125424,50;10:43:44,50;144,5;0;nonseizure;;;;;
5.518.725;579;1535125424,75;10:43:44,75;144,75;0;nonseizure;;;;;
5.500.793;580;1535125425,00;10:43:45,00;145;0;nonseizure;;;;;
5.500.793;581;1535125425,25;10:43:45,25;145,25;0;nonseizure;;;;;
5.594.301;582;1535125425,50;10:43:45,50;145,5;0;nonseizure;;;;;
5.758.262;583;1535125425,75;10:43:45,75;145,75;0;nonseizure;;;;;
5.920.942;584;1535125426,00;10:43:46,00;146;0;nonseizure;;;;;
5.988.832;585;1535125426,25;10:43:46,25;146,25;0;nonseizure;;;;;
6.062.685;586;1535125426,50;10:43:46,50;146,5;0;nonseizure;;;;;
6.052.437;587;1535125426,75;10:43:46,75;146,75;0;nonseizure;;;;;
6.015.290;588;1535125427,00;10:43:47,00;147;0;nonseizure;;;;;
5.965.333;589;1535125427,25;10:43:47,25;147,25;0;nonseizure;;;;;
5.914.095;590;1535125427,50;10:43:47,50;147,5;0;nonseizure;;;;;
5.859.015;591;1535125427,75;10:43:47,75;147,75;0;nonseizure;;;;;
5.820.586;592;1535125428,00;10:43:48,00;148;0;nonseizure;;;;;
5.778.315;593;1535125428,25;10:43:48,25;148,25;0;nonseizure;;;;;
5.756.539;594;1535125428,50;10:43:48,50;148,5;0;nonseizure;;;;;
5.741.168;595;1535125428,75;10:43:48,75;148,75;0;nonseizure;;;;;
5.727.077;596;1535125429,00;10:43:49,00;149;0;nonseizure;;;;;
5.705.301;597;1535125429,25;10:43:49,25;149,25;0;nonseizure;;;;;
5.698.896;598;1535125429,50;10:43:49,50;149,5;0;nonseizure;;;;;
5.688.649;599;1535125429,75;10:43:49,75;149,75;0;nonseizure;;;;;
5.679.682;600;1535125430,00;10:43:50,00;150;0;nonseizure;;;;;
5.665.592;601;1535125430,25;10:43:50,25;150,25;0;nonseizure;;;;;
5.665.592;602;1535125430,50;10:43:50,50;150,5;0;nonseizure;;;;;
5.647.658;603;1535125430,75;10:43:50,75;150,75;0;nonseizure;;;;;
5.642.535;604;1535125431,00;10:43:51,00;151;0;nonseizure;;;;;
5.642.535;605;1535125431,25;10:43:51,25;151,25;0;nonseizure;;;;;
5.629.725;606;1535125431,50;10:43:51,50;151,5;0;nonseizure;;;;;
5.622.040;607;1535125431,75;10:43:51,75;151,75;0;nonseizure;;;;;
5.624.601;608;1535125432,00;10:43:52,00;152;0;nonseizure;;;;;
5.609.230;609;1535125432,25;10:43:52,25;152,25;0;nonseizure;;;;;
5.602.825;610;1535125432,50;10:43:52,50;152,5;0;nonseizure;;;;;
5.596.421;611;1535125432,75;10:43:52,75;152,75;0;nonseizure;;;;;
5.593.859;612;1535125433,00;10:43:53,00;153;0;nonseizure;;;;;
5.596.421;613;1535125433,25;10:43:53,25;153,25;0;nonseizure;;;;;
5.618.197;614;1535125433,50;10:43:53,50;153,5;0;nonseizure;;;;;
5.632.287;615;1535125433,75;10:43:53,75;153,75;0;nonseizure;;;;;
5.633.568;616;1535125434,00;10:43:54,00;154;0;nonseizure;;;;;
5.638.692;617;1535125434,25;10:43:54,25;154,25;0;nonseizure;;;;;
5.627.163;618;1535125434,50;10:43:54,50;154,5;0;nonseizure;;;;;
5.610.511;619;1535125434,75;10:43:54,75;154,75;0;nonseizure;;;;;
5.592.578;620;1535125435,00;10:43:55,00;155;0;nonseizure;;;;;
5.573.364;621;1535125435,25;10:43:55,25;155,25;0;nonseizure;;;;;
5.570.802;622;1535125435,50;10:43:55,50;155,5;0;nonseizure;;;;;
5.561.835;623;1535125435,75;10:43:55,75;155,75;0;nonseizure;;;;;
5.550.307;624;1535125436,00;10:43:56,00;156;0;nonseizure;;;;;
5.534.935;625;1535125436,25;10:43:56,25;156,25;0;nonseizure;;;;;
5.537.497;626;1535125436,50;10:43:56,50;156,5;0;nonseizure;;;;;
5.528.531;627;1535125436,75;10:43:56,75;156,75;0;nonseizure;;;;;
5.518.283;628;1535125437,00;10:43:57,00;157;0;nonseizure;;;;;
5.513.159;629;1535125437,25;10:43:57,25;157,25;0;nonseizure;;;;;
5.510.597;630;1535125437,50;10:43:57,50;157,5;0;nonseizure;;;;;
5.501.631;631;1535125437,75;10:43:57,75;157,75;0;nonseizure;;;;;
5.496.507;632;1535125438,00;10:43:58,00;158;0;nonseizure;;;;;
5.492.664;633;1535125438,25;10:43:58,25;158,25;0;nonseizure;;;;;
5.488.821;634;1535125438,50;10:43:58,50;158,5;0;nonseizure;;;;;
5.504.193;635;1535125438,75;10:43:58,75;158,75;0;nonseizure;;;;;
5.532.373;636;1535125439,00;10:43:59,00;159;0;nonseizure;;;;;
5.568.240;637;1535125439,25;10:43:59,25;159,25;0;nonseizure;;;;;
5.583.611;638;1535125439,50;10:43:59,50;159,5;0;nonseizure;;;;;
5.583.611;639;1535125439,75;10:43:59,75;159,75;0;nonseizure;;;;;
5.582.330;640;1535125440,00;10:44:00,00;160;0;nonseizure;;;;;
5.573.364;641;1535125440,25;10:44:00,25;160,25;0;nonseizure;;;;;
5.572.083;642;1535125440,50;10:44:00,50;160,5;0;nonseizure;;;;;
5.561.835;643;1535125440,75;10:44:00,75;160,75;0;nonseizure;;;;;
5.542.621;644;1535125441,00;10:44:01,00;161;0;nonseizure;;;;;
5.528.531;645;1535125441,25;10:44:01,25;161,25;0;nonseizure;;;;;
5.514.440;646;1535125441,50;10:44:01,50;161,5;0;nonseizure;;;;;
5.508.036;647;1535125441,75;10:44:01,75;161,75;0;nonseizure;;;;;
5.501.631;648;1535125442,00;10:44:02,00;162;0;nonseizure;;;;;
5.490.102;649;1535125442,25;10:44:02,25;162,25;0;nonseizure;;;;;
5.487.540;650;1535125442,50;10:44:02,50;162,5;0;nonseizure;;;;;
5.486.259;651;1535125442,75;10:44:02,75;162,75;0;nonseizure;;;;;
5.491.383;652;1535125443,00;10:44:03,00;163;0;nonseizure;;;;;
5.473.450;653;1535125443,25;10:44:03,25;163,25;0;nonseizure;;;;;
5.467.045;654;1535125443,50;10:44:03,50;163,5;0;nonseizure;;;;;
5.464.483;655;1535125443,75;10:44:03,75;163,75;0;nonseizure;;;;;
5.464.483;656;1535125444,00;10:44:04,00;164;0;nonseizure;;;;;
5.467.045;657;1535125444,25;10:44:04,25;164,25;0;nonseizure;;;;;
5.490.102;658;1535125444,50;10:44:04,50;164,5;0;nonseizure;;;;;
5.537.497;659;1535125444,75;10:44:04,75;164,75;0;nonseizure;;;;;
5.582.330;660;1535125445,00;10:44:05,00;165;0;nonseizure;;;;;
5.619.478;661;1535125445,25;10:44:05,25;165,25;0;nonseizure;;;;;
5.623.321;662;1535125445,50;10:44:05,50;165,5;0;nonseizure;;;;;
5.625.883;663;1535125445,75;10:44:05,75;165,75;0;nonseizure;;;;;
5.610.511;664;1535125446,00;10:44:06,00;166;0;nonseizure;;;;;
5.601.544;665;1535125446,25;10:44:06,25;166,25;0;nonseizure;;;;;
5.577.207;666;1535125446,50;10:44:06,50;166,5;0;nonseizure;;;;;
5.552.868;667;1535125446,75;10:44:06,75;166,75;0;nonseizure;;;;;
5.537.497;668;1535125447,00;10:44:07,00;167;0;nonseizure;;;;;
5.520.845;669;1535125447,25;10:44:07,25;167,25;0;nonseizure;;;;;
5.513.159;670;1535125447,50;10:44:07,50;167,5;0;nonseizure;;;;;
5.523.407;671;1535125447,75;10:44:07,75;167,75;0;nonseizure;;;;;
5.534.935;672;1535125448,00;10:44:08,00;168;0;nonseizure;;;;;
5.552.868;673;1535125448,25;10:44:08,25;168,25;0;nonseizure;;;;;
5.570.802;674;1535125448,50;10:44:08,50;168,5;0;nonseizure;;;;;
5.600.264;675;1535125448,75;10:44:08,75;168,75;0;nonseizure;;;;;
5.638.692;676;1535125449,00;10:44:09,00;169;0;nonseizure;;;;;
5.654.063;677;1535125449,25;10:44:09,25;169,25;0;nonseizure;;;;;
5.655.344;678;1535125449,50;10:44:09,50;169,5;0;nonseizure;;;;;
5.656.625;679;1535125449,75;10:44:09,75;169,75;0;nonseizure;;;;;
5.634.849;680;1535125450,00;10:44:10,00;170;0;nonseizure;;;;;
5.614.354;681;1535125450,25;10:44:10,25;170,25;0;nonseizure;;;;;
5.595.140;682;1535125450,50;10:44:10,50;170,5;0;nonseizure;;;;;
5.577.207;683;1535125450,75;10:44:10,75;170,75;0;nonseizure;;;;;
5.565.678;684;1535125451,00;10:44:11,00;171;0;nonseizure;;;;;
5.555.430;685;1535125451,25;10:44:11,25;171,25;0;nonseizure;;;;;
5.554.150;686;1535125451,50;10:44:11,50;171,5;0;nonseizure;;;;;
5.541.340;687;1535125451,75;10:44:11,75;171,75;0;nonseizure;;;;;
5.529.811;688;1535125452,00;10:44:12,00;172;0;nonseizure;;;;;
